"﻿property_id";"id";"full_address";"street_address";"unit";"city";"state";"zip_code";"county";"latitude";"longitude";"property_type";"bedrooms";"bathrooms";"sqft";"lot_size_sqft";"year_built";"building_age";"last_sale_price";"last_sale_date";"days_since_sale";"price_per_sqft";"assessed_value";"tax_year";"annual_tax";"owner_name";"owner_occupied";"assessor_id"
"P-101221";11221;"231 Park Way, Apt 25C, Seattle, WA 11435";"231 Park Way";"Apt 25C";"Seattle";"WA";11435;"King";43.778899;-105.962175;"Townhouse";1;2.0;"1,080";"4,967";2001;23;"537,878.10";"2022-03-11";"1,495";498.04;"452,127.79";2024;"5,040.10";"William Hall";"TRUE";"WA-KI-70302"
"P-101222";11222;"7759 Meadow Ln, Louisville, KY 40312";"7759 Meadow Ln";"";"Louisville";"KY";40312;"Jefferson";43.722905;-107.020405;"Single Family";4;1.0;"1,005";"11,216";2011;13;"536,088.00";"2025-10-19";"177";533.42;"450,268.02";2023;"5,486.88";"Dorothy Jackson";"FALSE";"KY-JE-43788"
"P-101223";11223;"9775 Lake Dr, Apt 12E, Seattle, WA 15746";"9775 Lake Dr";"Apt 12E";"Seattle";"WA";15746;"King";29.454103;-91.996504;"Townhouse";3;3.0;"3,298";"6,986";1985;39;"726,216.97";"2020-01-12";"2,284";220.2;"584,522.59";2024;"5,523.33";"Emily Hill";"TRUE";"WA-KI-92477"
"P-101224";11224;"4743 Heritage Ln, Waukegan, IL 53276";"4743 Heritage Ln";"";"Waukegan";"IL";53276;"Lake";31.550628;-121.665434;"Single Family";5;3.5;"1,823";"3,843";1983;41;"600,894.19";"2025-09-11";"215";329.62;"537,481.34";2023;"11,287.11";"Sarah Clark";"TRUE";"IL-LA-65050"
"P-101225";11225;"5172 Summit Rd, Brooklyn, NY 13995";"5172 Summit Rd";"";"Brooklyn";"NY";13995;"Kings";32.862591;-131.219056;"Single Family";7;4.0;"3,926";"4,188";1936;88;"1,050,058.01";"2017-04-25";"3,276";267.46;"1,153,269.85";2023;"25,371.94";"Mary Jones";"TRUE";"NY-KI-36089"
"P-101226";11226;"1211 Harbor View Blvd, Austin, TX 40198";"1211 Harbor View Blvd";"";"Austin";"TX";40198;"Travis";39.003855;-101.771671;"Single Family";4;4.5;"1,369";"6,546";1974;50;"162,095.50";"2020-05-18";"2,157";118.4;"151,074.84";2022;"3,021.50";"Susan Taylor";"TRUE";"TX-TR-37418"
"P-101227";11227;"9778 Ridgewood Rd, Charlotte, NC 50316";"9778 Ridgewood Rd";"";"Charlotte";"NC";50316;"Mecklenburg";32.721947;-133.914699;"Multi Family";3;3.5;"2,351";"3,941";2007;17;"753,087.38";"2018-06-30";"2,845";320.33;"814,607.63";2023;"12,220.98";"Daniel Campbell";"TRUE";"NC-ME-85060"
"P-101228";11228;"8696 Creekside Dr, San Francisco, CA 66980";"8696 Creekside Dr";"";"San Francisco";"CA";66980;"San Francisco";46.557231;-75.504541;"Multi Family";5;2.5;"4,119";"9,527";1969;55;"3,149,782.86";"2020-01-27";"2,269";764.7;"2,741,934.61";2023;"45,411.36";"Dorothy Taylor";"FALSE";"CA-SA-83343"
"P-101229";11229;"6587 Main St, Kansas City, MO 59054";"6587 Main St";"";"Kansas City";"MO";59054;"Jackson";39.196617;-152.721686;"Single Family";2;4.5;"4,483";"16,460";1931;93;"542,807.49";"2023-07-18";"1,001";121.08;"573,563.83";2024;"5,278.59";"Susan Hernandez";"TRUE";"MO-JA-57170"
"P-101230";11230;"8109 Monroe Blvd, Apt 27D, Saint Paul, MN 38444";"8109 Monroe Blvd";"Apt 27D";"Saint Paul";"MN";38444;"Ramsey";26.025824;-85.887965;"Townhouse";6;4.5;"2,342";"13,525";1937;87;"284,059.98";"2016-08-18";"3,526";121.29;"261,750.41";2023;"2,219.39";"Emily Rodriguez";"TRUE";"MN-RA-31478"
"P-101231";11231;"6261 Washington Ave, Apt 23A, Kansas City, MO 43854";"6261 Washington Ave";"Apt 23A";"Kansas City";"MO";43854;"Jackson";25.381454;-115.814395;"Condo";5;2.0;"2,433";"14,244";1988;36;"796,623.63";"2018-12-22";"2,670";327.42;"670,922.32";2022;"7,285.94";"Susan Johnson";"TRUE";"MO-JA-42946"
"P-101233";11233;"4502 Valley View Dr, Reno, NV 26624";"4502 Valley View Dr";"";"Reno";"NV";26624;"Washoe";44.762528;-151.990631;"Single Family";3;4.0;"5,256";"16,556";1997;27;"605,421.87";"2024-01-08";"827";115.19;"584,434.46";2022;"5,547.34";"James Rivera";"FALSE";"NV-WA-47269"
"P-101234";11234;"3597 Sunset Blvd, Charlotte, NC 34157";"3597 Sunset Blvd";"";"Charlotte";"NC";34157;"Mecklenburg";41.496606;-119.372851;"Single Family";2;4.5;"4,281";"11,939";1979;45;"290,308.27";"2025-06-09";"309";67.81;"268,317.49";2024;"3,776.51";"Robert Sanchez";"TRUE";"NC-ME-49156"
"P-101235";11235;"563 Harbor View Blvd, Apt 16C, Baltimore, MD 10452";"563 Harbor View Blvd";"Apt 16C";"Baltimore";"MD";10452;"Baltimore";26.494387;-125.548959;"Condo";4;1.0;"3,344";"13,409";1960;64;"503,358.86";"2020-08-20";"2,063";150.53;"522,911.67";2022;"8,137.60";"Jennifer Campbell";"FALSE";"MD-BA-93927"
"P-101236";11236;"2267 Orchard Ln, San Diego, CA 45422";"2267 Orchard Ln";"";"San Diego";"CA";45422;"San Diego";21.49032;-100.623673;"Multi Family";4;3.5;"4,747";"7,483";1974;50;"1,833,001.47";"2024-09-26";"565";386.14;"1,670,551.86";2022;"30,240.81";"Sandra Hernandez";"TRUE";"CA-SA-15244"
"P-101237";11237;"6732 Lincoln Rd, Charlotte, NC 76631";"6732 Lincoln Rd";"";"Charlotte";"NC";76631;"Mecklenburg";38.552533;-125.955775;"Multi Family";7;3.0;"3,972";"15,914";1929;95;"340,525.11";"2021-04-05";"1,835";85.73;"299,723.30";2024;"4,144.70";"Donna Wilson";"TRUE";"NC-ME-38519"
"P-101238";11238;"9450 Orchard Ln, Apt 23B, Baton Rouge, LA 85276";"9450 Orchard Ln";"Apt 23B";"Baton Rouge";"LA";85276;"East Baton Rouge";43.224036;-95.398131;"Townhouse";7;1.5;"2,710";"12,519";2010;14;"514,747.16";"2025-11-24";"141";189.94;"502,796.37";2024;"9,384.66";"Daniel Smith";"FALSE";"LA-EA-88278"
"P-101239";11239;"6931 Summit Rd, Apt 11E, Manhattan, NY 48875";"6931 Summit Rd";"Apt 11E";"Manhattan";"NY";48875;"New York";26.736673;-145.534438;"Condo";5;3.0;"3,721";"5,382";1936;88;"757,575.12";"2018-03-23";"2,944";203.59;"730,617.41";2024;"16,073.58";"Andrew Adams";"TRUE";"NY-NE-23674"
"P-101240";11240;"9314 Valley View Dr, Everett, WA 39881";"9314 Valley View Dr";"";"Everett";"WA";39881;"Snohomish";27.664163;-156.644712;"Single Family";2;4.5;"4,179";"15,631";1940;84;"869,285.54";"2024-02-13";"791";208.01;"908,391.33";2024;"14,932.49";"Lisa Young";"TRUE";"WA-SN-93489"
"P-101241";11241;"5687 Creekside Dr, Bronx, NY 70436";"5687 Creekside Dr";"";"Bronx";"NY";70436;"Bronx";40.782866;-96.440754;"Single Family";7;5.0;"4,705";"13,328";1938;86;"3,222,429.96";"2024-11-02";"528";684.89;"2,776,151.97";2024;"61,075.34";"Carol Walker";"TRUE";"NY-BR-96148"
"P-101242";11242;"4853 Elm St, Provo, UT 60847";"4853 Elm St";"";"Provo";"UT";60847;"Utah";34.837148;-123.555488;"Single Family";6;2.5;"6,317";"18,168";1952;72;"568,916.95";"2022-02-18";"1,516";90.06;"523,542.53";2023;"8,885.10";"Kenneth Hill";"TRUE";"UT-UT-45522"
"P-101243";11243;"501 Ridgewood Rd, Apt 2E, Troy, MI 77543";"501 Ridgewood Rd";"Apt 2E";"Troy";"MI";77543;"Oakland";32.352106;-118.387418;"Condo";5;4.0;"2,179";"13,291";1989;35;"308,324.66";"2026-03-29";"16";141.5;"325,866.73";2023;"3,209.78";"Betty Davis";"TRUE";"MI-OA-81172"
"P-101244";11244;"6935 Pine Rd, Manhattan, NY 60356";"6935 Pine Rd";"";"Manhattan";"NY";60356;"New York";31.620566;-156.355416;"Multi Family";3;3.5;"3,210";"15,210";1977;47;"2,537,370.65";"2021-09-22";"1,665";790.46;"2,753,871.73";2023;"60,585.18";"Kimberly Sanchez";"TRUE";"NY-NE-56985"
"P-101245";11245;"5868 River Blvd, Arlington, VA 32563";"5868 River Blvd";"";"Arlington";"VA";32563;"Arlington";27.751291;-119.507055;"Single Family";1;1.0;"3,765";"12,346";1977;47;"705,094.18";"2017-06-16";"3,224";187.28;"735,264.10";2024;"13,433.30";"Charles Baker";"TRUE";"VA-AR-19344"
"P-101246";11246;"6368 Hillcrest Ave, Apt 14A, Pittsburgh, PA 43469";"6368 Hillcrest Ave";"Apt 14A";"Pittsburgh";"PA";43469;"Allegheny";29.615047;-143.610156;"Condo";7;3.0;"2,730";"3,855";2018;6;"519,587.88";"2019-06-04";"2,506";190.33;"489,292.18";2023;"3,943.33";"Richard Gonzalez";"TRUE";"PA-AL-80046"
"P-101247";11247;"3923 Ridgewood Rd, Cambridge, MA 71597";"3923 Ridgewood Rd";"";"Cambridge";"MA";71597;"Middlesex";43.982469;-93.473491;"Single Family";1;2.5;"3,944";"7,122";1925;99;"3,139,785.51";"2022-12-09";"1,222";796.09;"3,274,692.96";2023;"32,244.58";"Jessica Allen";"FALSE";"MA-MI-17964"
"P-101248";11248;"840 Valley View Dr, Apt 29D, Atlanta, GA 16358";"840 Valley View Dr";"Apt 29D";"Atlanta";"GA";16358;"Fulton";35.32477;-92.978051;"Condo";1;3.0;"1,166";"4,649";1954;70;"641,019.27";"2026-02-23";"50";549.76;"625,099.26";2023;"9,786.33";"Joshua Walker";"TRUE";"GA-FU-85478"
"P-101249";11249;"4568 Valley View Dr, Apt 17A, Brooklyn, NY 30035";"4568 Valley View Dr";"Apt 17A";"Brooklyn";"NY";30035;"Kings";35.713825;-147.472119;"Townhouse";4;3.0;"4,914";"5,129";1958;66;"1,419,208.19";"2025-10-22";"174";288.81;"1,332,936.81";2023;"29,324.61";"Anthony Carter";"FALSE";"NY-KI-49210"
"P-101250";11250;"5373 Orchard Ln, Apt 21A, Lexington, KY 93914";"5373 Orchard Ln";"Apt 21A";"Lexington";"KY";93914;"Fayette";37.937695;-137.618835;"Condo";6;1.0;"3,358";"12,934";2000;24;"713,789.32";"2025-10-11";"185";212.56;"601,086.80";2023;"4,816.55";"Melissa Flores";"TRUE";"KY-FA-29285"
"P-101251";11251;"1574 Hillcrest Ave, Apt 10E, Tucson, AZ 79526";"1574 Hillcrest Ave";"Apt 10E";"Tucson";"AZ";79526;"Pima";36.912312;-90.644552;"Townhouse";5;3.0;"5,601";"5,888";1979;45;"269,143.64";"2022-10-13";"1,279";48.05;"227,714.21";2022;"2,085.05";"Deborah Lewis";"FALSE";"AZ-PI-71756"
"P-101252";11252;"7641 Meadow Ln, Apt 26E, Saint Paul, MN 89909";"7641 Meadow Ln";"Apt 26E";"Saint Paul";"MN";89909;"Ramsey";30.680441;-74.470138;"Condo";1;5.0;"4,084";"8,463";2007;17;"527,691.05";"2024-07-01";"652";129.21;"454,046.47";2024;"6,476.42";"Timothy Rodriguez";"FALSE";"MN-RA-51943"
"P-101253";11253;"8526 Jackson Dr, Apt 7A, Troy, MI 23896";"8526 Jackson Dr";"Apt 7A";"Troy";"MI";23896;"Oakland";36.119616;-143.151905;"Condo";2;4.0;"855";"11,387";1966;58;"683,605.83";"2022-01-21";"1,544";799.54;"693,811.69";2023;"6,930.45";"Mark Walker";"TRUE";"MI-OA-77679"
"P-101254";11254;"3253 Main St, Apt 27C, Portland, OR 60324";"3253 Main St";"Apt 27C";"Portland";"OR";60324;"Multnomah";31.675661;-83.622079;"Condo";6;1.5;"3,643";"5,154";2023;1;"935,557.28";"2017-05-01";"3,270";256.81;"962,975.54";2023;"13,954.08";"Barbara Jackson";"FALSE";"OR-MU-60001"
"P-101255";11255;"9326 Clearwater Ct, Nashville, TN 64305";"9326 Clearwater Ct";"";"Nashville";"TN";64305;"Davidson";37.505725;-105.346377;"Single Family";4;2.0;"2,529";"4,716";1978;46;"685,447.52";"2023-10-25";"902";271.04;"682,794.16";2022;"9,151.98";"Paul Nguyen";"TRUE";"TN-DA-29857"
"P-101256";11256;"3835 Riverside Dr, Hempstead, NY 99038";"3835 Riverside Dr";"";"Hempstead";"NY";99038;"Nassau";42.9294;-152.07458;"Multi Family";3;3.0;"6,452";"15,334";2000;24;"2,395,174.87";"2025-08-29";"228";371.23;"2,398,359.60";2024;"52,763.91";"Ashley Lewis";"TRUE";"NY-NA-44011"
"P-101257";11257;"7393 Willow Way, Apt 20A, Irvine, CA 75064";"7393 Willow Way";"Apt 20A";"Irvine";"CA";75064;"Orange";29.319945;-139.380321;"Condo";1;5.0;"5,030";"15,258";2007;17;"571,364.21";"2021-03-17";"1,854";113.59;"585,467.82";2023;"8,296.23";"Matthew Nguyen";"TRUE";"CA-OR-74764"
"P-101258";11258;"9619 Clearwater Ct, Fort Wayne, IN 58443";"9619 Clearwater Ct";"";"Fort Wayne";"IN";58443;"Allen";34.513086;-104.058369;"Multi Family";2;4.0;"5,105";"8,547";1984;40;"325,588.14";"2020-07-17";"2,097";63.78;"303,769.88";2022;"4,344.36";"Barbara Johnson";"FALSE";"IN-AL-62244"
"P-101259";11259;"2572 Monroe Blvd, San Francisco, CA 87814";"2572 Monroe Blvd";"";"San Francisco";"CA";87814;"San Francisco";31.577425;-147.536646;"Single Family";6;1.0;"5,777";"11,244";2014;10;"719,058.08";"2016-06-06";"3,599";124.47;"749,390.85";2022;"7,386.17";"Kenneth Adams";"FALSE";"CA-SA-78549"
"P-101261";11261;"2504 Sunset Blvd, Apt 17E, Baltimore, MD 60806";"2504 Sunset Blvd";"Apt 17E";"Baltimore";"MD";60806;"Baltimore";35.6619;-79.268495;"Condo";3;5.0;"6,029";"13,183";2004;20;"664,545.80";"2021-03-10";"1,861";110.22;"715,314.49";2022;"11,850.03";"Robert Clark";"TRUE";"MD-BA-70324"
"P-101262";11262;"8596 Madison Ave, Philadelphia, PA 35035";"8596 Madison Ave";"";"Philadelphia";"PA";35035;"Philadelphia";29.965459;-96.925021;"Single Family";7;4.5;"4,222";"8,090";2014;10;"199,217.82";"2024-05-14";"700";47.19;"209,569.04";2024;"3,936.87";"Jessica Miller";"TRUE";"PA-PH-54599"
"P-101263";11263;"799 Ridgewood Rd, Albuquerque, NM 67668";"799 Ridgewood Rd";"";"Albuquerque";"NM";67668;"Bernalillo";38.917157;-154.152094;"Single Family";6;1.5;"4,899";"12,737";1999;25;"590,733.20";"2016-06-12";"3,593";120.58;"603,578.82";2024;"6,812.10";"Karen Taylor";"TRUE";"NM-BE-58187"
"P-101264";11264;"8904 Jefferson St, Apt 4C, Cambridge, MA 23719";"8904 Jefferson St";"Apt 4C";"Cambridge";"MA";23719;"Middlesex";46.754252;-129.911391;"Condo";4;1.0;"5,936";"17,430";1933;91;"2,745,255.37";"2023-09-27";"930";462.48;"3,001,478.47";2023;"54,656.87";"Richard Sanchez";"TRUE";"MA-MI-68191"
"P-101265";11265;"6547 Elm St, Albuquerque, NM 14911";"6547 Elm St";"";"Albuquerque";"NM";14911;"Bernalillo";36.443652;-118.901779;"Single Family";5;4.5;"5,005";"5,880";1938;86;"301,054.20";"2022-11-21";"1,240";60.15;"313,484.42";2024;"3,512.32";"Sandra Allen";"TRUE";"NM-BE-64003"
"P-101266";11266;"9512 Heritage Ln, Rockville, MD 13242";"9512 Heritage Ln";"";"Rockville";"MD";13242;"Montgomery";45.246955;-70.898209;"Multi Family";6;4.0;"3,042";"3,396";1928;96;"818,407.69";"2024-10-09";"552";269.04;"805,269.62";2023;"8,554.83";"Dorothy Allen";"FALSE";"MD-MO-25600"
"P-101267";11267;"9640 Orchard Ln, Apt 11E, Knoxville, TN 57979";"9640 Orchard Ln";"Apt 11E";"Knoxville";"TN";57979;"Knox";33.00466;-77.221305;"Townhouse";6;2.0;"6,027";"13,222";1949;75;"201,479.26";"2021-11-14";"1,612";33.43;"219,314.12";2024;"2,302.91";"Robert Rodriguez";"TRUE";"TN-KN-21629"
"P-101268";11268;"5085 Broadway, Cleveland, OH 39723";"5085 Broadway";"";"Cleveland";"OH";39723;"Cuyahoga";27.005937;-130.892526;"Multi Family";7;3.5;"1,165";"10,176";1964;60;"608,926.47";"2023-06-07";"1,042";522.68;"585,338.64";2024;"7,723.15";"Anthony Johnson";"FALSE";"OH-CU-37171"
"P-101269";11269;"4878 Forest Glen Rd, Aurora, CO 71727";"4878 Forest Glen Rd";"";"Aurora";"CO";71727;"Arapahoe";39.789003;-123.17647;"Single Family";3;3.5;"5,062";"9,705";2003;21;"398,797.30";"2019-04-02";"2,569";78.78;"377,308.85";2024;"7,237.80";"Michelle Davis";"TRUE";"CO-AR-67927"
"P-101270";11270;"5616 Main St, Austin, TX 31176";"5616 Main St";"";"Austin";"TX";31176;"Travis";44.785336;-150.307736;"Single Family";4;5.0;"1,188";"11,764";1956;68;"815,167.46";"2025-03-04";"406";686.17;"707,873.47";2023;"14,157.47";"Brian Walker";"TRUE";"TX-TR-17677"
"P-101271";11271;"4280 Jefferson St, Baton Rouge, LA 73812";"4280 Jefferson St";"";"Baton Rouge";"LA";73812;"East Baton Rouge";42.487825;-131.961266;"Single Family";5;2.0;"4,991";"11,627";1956;68;"638,261.58";"2023-07-30";"989";127.88;"696,552.75";2022;"12,358.86";"Sandra Green";"TRUE";"LA-EA-13875"
"P-101272";11272;"9686 Forest Glen Rd, Lexington, KY 34532";"9686 Forest Glen Rd";"";"Lexington";"KY";34532;"Fayette";24.089239;-79.509822;"Multi Family";4;4.5;"4,365";"6,382";1996;28;"702,078.81";"2021-08-16";"1,702";160.84;"648,832.37";2022;"5,202.30";"Daniel Mitchell";"TRUE";"KY-FA-41524"
"P-101273";11273;"2949 Maple Dr, Tacoma, WA 27619";"2949 Maple Dr";"";"Tacoma";"WA";27619;"Pierce";42.025996;-84.069036;"Single Family";6;2.5;"2,800";"12,855";1995;29;"2,109,864.46";"2025-06-21";"297";753.52;"2,257,329.88";2022;"37,702.77";"Sandra Scott";"TRUE";"WA-PI-65178"
"P-101274";11274;"5966 Oak Ave, Fairfax, VA 22292";"5966 Oak Ave";"";"Fairfax";"VA";22292;"Fairfax";33.570354;-117.646464;"Single Family";3;2.0;"5,807";"10,794";1955;69;"1,277,102.96";"2024-12-07";"493";219.92;"1,126,793.49";2022;"17,354.17";"Jessica Thomas";"FALSE";"VA-FA-55935"
"P-101276";11276;"5586 Hillcrest Ave, Wichita, KS 86368";"5586 Hillcrest Ave";"";"Wichita";"KS";86368;"Sedgwick";41.085241;-101.375786;"Single Family";6;4.5;"3,677";"7,981";2023;1;"192,291.61";"2019-06-20";"2,490";52.3;"156,428.14";2022;"2,992.08";"Emily Lee";"TRUE";"KS-SE-33448"
"P-101277";11277;"5724 Elm St, Apt 8A, Reno, NV 37300";"5724 Elm St";"Apt 8A";"Reno";"NV";37300;"Washoe";43.041202;-88.983804;"Condo";7;3.0;"6,197";"10,388";1990;34;"431,477.55";"2024-09-14";"577";69.63;"368,555.34";2024;"3,959.88";"James Martin";"TRUE";"NV-WA-41614"
"P-101278";11278;"6017 Jackson Dr, Apt 27C, Raleigh, NC 59541";"6017 Jackson Dr";"Apt 27C";"Raleigh";"NC";59541;"Wake";40.377199;-96.469184;"Townhouse";6;4.5;"2,995";"12,501";1945;79;"236,077.18";"2025-03-29";"381";78.82;"196,967.93";2024;"3,423.31";"Ashley King";"TRUE";"NC-WA-87286"
"P-101279";11279;"1140 Lake Dr, Apt 24E, Waukegan, IL 11058";"1140 Lake Dr";"Apt 24E";"Waukegan";"IL";11058;"Lake";28.672101;-106.264829;"Condo";2;4.5;"4,659";"15,318";1975;49;"451,442.19";"2020-07-09";"2,105";96.9;"387,470.91";2024;"8,136.89";"Margaret Allen";"TRUE";"IL-LA-23094"
"P-101280";11280;"4084 Pine Rd, Baltimore, MD 50897";"4084 Pine Rd";"";"Baltimore";"MD";50897;"Baltimore";26.462456;-149.665227;"Single Family";1;3.0;"2,474";"9,570";1981;43;"941,832.81";"2024-05-14";"700";380.69;"931,842.04";2022;"12,887.96";"Emily Jones";"TRUE";"MD-BA-22755"
"P-101281";11281;"6741 Ridgewood Rd, Los Angeles, CA 65475";"6741 Ridgewood Rd";"";"Los Angeles";"CA";65475;"Los Angeles";28.981596;-128.231842;"Single Family";7;1.0;"3,930";"14,453";1990;34;"2,437,678.35";"2026-04-04";"10";620.27;"2,054,563.97";2023;"36,701.95";"Brian Gonzalez";"TRUE";"CA-LO-19450"
"P-101282";11282;"4413 Washington Ave, Cleveland, OH 35713";"4413 Washington Ave";"";"Cleveland";"OH";35713;"Cuyahoga";21.324291;-154.108088;"Single Family";2;1.0;"2,115";"10,343";1975;49;"801,937.41";"2019-01-10";"2,651";379.17;"807,883.57";2023;"15,284.71";"Mary Baker";"TRUE";"OH-CU-28101"
"P-101283";11283;"4823 River Blvd, Hempstead, NY 22561";"4823 River Blvd";"";"Hempstead";"NY";22561;"Nassau";28.665817;-143.653979;"Multi Family";4;4.5;"900";"2,589";1960;64;"679,932.99";"2022-09-12";"1,310";755.48;"694,592.75";2024;"15,281.04";"Michael Sanchez";"TRUE";"NY-NA-42748"
"P-101284";11284;"8608 Sunset Blvd, Naperville, IL 26872";"8608 Sunset Blvd";"";"Naperville";"IL";26872;"DuPage";24.595611;-145.113183;"Single Family";1;3.5;"2,501";"12,120";1936;88;"263,667.60";"2024-04-22";"722";105.42;"214,666.94";2023;"4,508.01";"Mary Miller";"FALSE";"IL-DU-90471"
"P-101285";11285;"1337 Park Way, Apt 11D, Los Angeles, CA 37228";"1337 Park Way";"Apt 11D";"Los Angeles";"CA";37228;"Los Angeles";27.784689;-130.312986;"Condo";5;1.5;"2,176";"5,908";2002;22;"981,643.41";"2024-03-31";"744";451.12;"937,574.44";2022;"16,463.14";"William Thomas";"FALSE";"CA-LO-43313"
"P-101286";11286;"5560 Lake Dr, Apt 24E, Everett, WA 38387";"5560 Lake Dr";"Apt 24E";"Everett";"WA";38387;"Snohomish";29.063401;-113.448035;"Condo";7;3.0;"5,592";"12,845";1974;50;"2,868,806.40";"2024-05-04";"710";513.02;"2,522,004.04";2024;"33,191.04";"Richard Moore";"TRUE";"WA-SN-17144"
"P-101287";11287;"4155 Summit Rd, Apt 13D, Knoxville, TN 69482";"4155 Summit Rd";"Apt 13D";"Knoxville";"TN";69482;"Knox";37.871421;-115.800851;"Condo";3;5.0;"5,818";"16,059";1966;58;"258,330.61";"2020-12-28";"1,933";44.4;"271,018.07";2023;"3,484.53";"Stephanie Garcia";"TRUE";"TN-KN-33273"
"P-101288";11288;"5547 Elm St, Cleveland, OH 45063";"5547 Elm St";"";"Cleveland";"OH";45063;"Cuyahoga";33.93002;-78.941385;"Single Family";3;2.5;"5,839";"14,209";1927;97;"603,279.05";"2021-08-11";"1,707";103.32;"558,000.99";2022;"6,249.17";"Margaret Anderson";"TRUE";"OH-CU-86232"
"P-101289";11289;"2709 Heritage Ln, Cleveland, OH 67872";"2709 Heritage Ln";"";"Cleveland";"OH";67872;"Cuyahoga";41.602549;-74.439416;"Multi Family";4;3.5;"6,063";"9,885";1963;61;"282,535.09";"2019-10-10";"2,378";46.6;"285,253.82";2024;"5,451.54";"David Carter";"FALSE";"OH-CU-85574"
"P-101290";11290;"5655 Monroe Blvd, Indianapolis, IN 30197";"5655 Monroe Blvd";"";"Indianapolis";"IN";30197;"Marion";28.675357;-80.663613;"Multi Family";4;2.0;"3,039";"4,730";1963;61;"490,360.43";"2024-07-11";"642";161.36;"486,577.83";2024;"7,967.28";"Mark Gonzalez";"FALSE";"IN-MA-81703"
"P-101291";11291;"5408 Jackson Dr, Apt 21B, Phoenix, AZ 37853";"5408 Jackson Dr";"Apt 21B";"Phoenix";"AZ";37853;"Maricopa";45.914933;-132.06413;"Condo";3;5.0;"4,115";"8,151";2005;19;"570,645.90";"2021-08-26";"1,692";138.67;"590,868.26";2023;"9,908.12";"Barbara Jackson";"TRUE";"AZ-MA-87363"
"P-101292";11292;"9051 Elm St, Apt 16B, Wichita, KS 64431";"9051 Elm St";"Apt 16B";"Wichita";"KS";64431;"Sedgwick";23.54881;-82.141361;"Condo";1;1.5;"3,824";"12,266";2003;21;"273,452.68";"2021-02-07";"1,892";71.51;"226,012.84";2022;"1,870.81";"Jessica Walker";"TRUE";"KS-SE-17724"
"P-101293";11293;"1663 Jackson Dr, Apt 25C, Austin, TX 80294";"1663 Jackson Dr";"Apt 25C";"Austin";"TX";80294;"Travis";37.258932;-86.136913;"Condo";6;1.0;"5,154";"7,446";1969;55;"690,894.08";"2019-11-06";"2,351";134.05;"595,828.39";2022;"11,916.57";"Charles Sanchez";"FALSE";"TX-TR-87614"
"P-101294";11294;"6602 Washington Ave, Apt 28E, Portland, OR 52377";"6602 Washington Ave";"Apt 28E";"Portland";"OR";52377;"Multnomah";38.024773;-84.06541;"Townhouse";7;2.0;"3,783";"15,293";1957;67;"713,367.21";"2021-09-26";"1,661";188.57;"614,590.42";2022;"9,325.90";"Ashley Rodriguez";"FALSE";"OR-MU-86687"
"P-101295";11295;"5024 Main St, Apt 22A, Albuquerque, NM 38210";"5024 Main St";"Apt 22A";"Albuquerque";"NM";38210;"Bernalillo";31.478408;-107.178803;"Condo";7;1.5;"6,070";"7,869";1943;81;"620,784.28";"2018-05-28";"2,878";102.27;"666,295.81";2024;"7,666.12";"Ashley Garcia";"FALSE";"NM-BE-69178"
"P-101296";11296;"9122 Madison Ave, Philadelphia, PA 38632";"9122 Madison Ave";"";"Philadelphia";"PA";38632;"Philadelphia";29.708869;-104.792836;"Single Family";1;4.0;"1,480";"4,262";1964;60;"732,508.45";"2019-11-17";"2,340";494.94;"592,058.72";2023;"10,250.22";"Sarah Torres";"FALSE";"PA-PH-86690"
"P-101297";11297;"1432 Lincoln Rd, Apt 3A, Fort Worth, TX 39677";"1432 Lincoln Rd";"Apt 3A";"Fort Worth";"TX";39677;"Tarrant";27.138031;-72.430535;"Condo";4;4.0;"4,548";"15,308";2022;2;"279,992.43";"2018-08-05";"2,809";61.56;"246,978.41";2022;"4,939.57";"Kenneth Wright";"FALSE";"TX-TA-44773"
"P-101299";11299;"2566 Willow Way, Apt 29B, Fort Worth, TX 64656";"2566 Willow Way";"Apt 29B";"Fort Worth";"TX";64656;"Tarrant";45.534485;-121.834744;"Condo";1;1.5;"5,685";"15,551";1925;99;"312,229.29";"2024-08-30";"592";54.92;"261,210.45";2022;"5,224.21";"Deborah Perez";"TRUE";"TX-TA-44227"
"P-101300";11300;"3532 Ridgewood Rd, San Jose, CA 35884";"3532 Ridgewood Rd";"";"San Jose";"CA";35884;"Santa Clara";22.979209;-151.659643;"Single Family";5;1.5;"4,578";"14,272";1932;92;"1,076,497.15";"2020-03-09";"2,227";235.15;"984,615.18";2022;"11,704.22";"Steven Miller";"FALSE";"CA-SA-21325"
"P-101301";11301;"2000 Jefferson St, Apt 5E, Arlington, VA 27725";"2000 Jefferson St";"Apt 5E";"Arlington";"VA";27725;"Arlington";41.741309;-148.494788;"Condo";7;1.0;"1,708";"6,679";1979;45;"1,102,808.29";"2026-03-27";"18";645.67;"935,701.50";2024;"13,724.63";"Carol Garcia";"TRUE";"VA-AR-25627"
"P-101302";11302;"5000 Ridgewood Rd, Kansas City, MO 27919";"5000 Ridgewood Rd";"";"Kansas City";"MO";27919;"Jackson";45.078932;-75.751864;"Single Family";7;2.5;"4,172";"11,977";1985;39;"407,431.87";"2022-01-06";"1,559";97.66;"361,949.93";2023;"3,710.08";"John Thomas";"TRUE";"MO-JA-20445"
